"module name","licenses"
"postcss-overflow-shorthand@2.0.0","CC0-1.0"
"postcss-page-break@2.0.0","MIT"
"postcss-place@4.0.1","CC0-1.0"
"postcss-preset-env@6.7.0","CC0-1.0"
"postcss-property-lookup@2.0.0","MIT"
"postcss-pseudo-class-any-link@6.0.0","CC0-1.0"
"postcss-replace-overflow-wrap@3.0.0","MIT"
"postcss-selector-matches@4.0.0","MIT"
"postcss-selector-not@4.0.1","MIT"
"postcss-selector-parser@5.0.0","MIT"
"postcss-selector-parser@6.0.6","MIT"
"postcss-value-parser@4.1.0","MIT"
"postcss-values-parser@2.0.1","MIT"
"postcss@5.2.18","MIT"
"postcss@6.0.23","MIT"
"postcss@7.0.39","MIT"
"postcss@8.4.14","MIT"
"postcss@8.4.5","MIT"
"precss@4.0.0","CC0-1.0"
"prettier@2.4.1","MIT"
"psl@1.8.0","MIT"
"punycode@1.4.1","MIT"
"punycode@2.1.1","MIT"
"qs@6.5.3","BSD-3-Clause"
"react-dom@17.0.2","MIT"
"react-dom@18.2.0","MIT"
"react-is@16.13.1","MIT"
"react-is@17.0.2","MIT"
"react-toastify@8.1.0","MIT"
"react@17.0.2","MIT"
"react@18.2.0","MIT"
"request@2.88.2","Apache-2.0"
"safe-buffer@5.1.2","MIT"
"safer-buffer@2.1.2","MIT"
"scheduler@0.20.2","MIT"
"scheduler@0.23.0","MIT"
"set-cookie-parser@2.4.8","MIT"
"shallowequal@1.1.0","MIT"
"source-map-js@1.0.2","BSD-3-Clause"
"source-map@0.5.7","BSD-3-Clause"
"source-map@0.6.1","BSD-3-Clause"
"sshpk@1.16.1","MIT"
"strip-ansi@3.0.1","MIT"
"styled-components@5.3.3","MIT"
"styled-jsx@5.0.2","MIT"
"styled-jsx@5.1.1","MIT"
"supports-color@2.0.0","MIT"
"supports-color@3.2.3","MIT"
"supports-color@5.5.0","MIT"
"tcomb@3.2.29","MIT"
"textextensions@5.14.0","MIT"
"tldjs@2.3.1","MIT"
"to-fast-properties@2.0.0","MIT"
"tough-cookie@2.5.0","BSD-3-Clause"
"tslib@2.5.0","0BSD"
"tunnel-agent@0.6.0","Apache-2.0"
"tweetnacl@0.14.5","Unlicense"
"typescript@4.4.4","Apache-2.0"
"uniq@1.0.1","MIT"
"uri-js@4.4.1","BSD-2-Clause"
"util-deprecate@1.0.2","MIT"
"uuid@3.4.0","MIT"
"verror@1.10.0","MIT"

